1,0.055277433948485895,0.34838543979101655,0,741
2,0.028408354655045872,0.035146423351513835,0,741
3,0.018483051093726593,0.03029050546256098,0,741
4,0.015741016992204433,0.02684544009770337,0,741
5,0.01370103585613844,0.014975375352570644,0,741
6,0.011058441475447309,0.030789429816453846,0,741
7,0.008356016297372816,0.02329056775203671,0,741
8,0.006241175335059037,0.031680665855482834,0,741
9,0.005184701553990142,0.05644469845451807,0,741
10,0.0045249831063514994,0.02644785196058026,0,741
11,0.003690461472089044,0.009202779557662117,0,741
12,0.0035269468098309384,0.005876482045922086,0,741
13,0.002957897155843981,0.04837348516943695,0,741
14,0.0027900744797647557,0.008713875925065884,0,741
15,0.002595999434808819,0.05625776605057935,0,741
16,0.006834537527881581,0.03450261553254245,0,741
17,0.003130393592627627,0.040291521338150206,0,741
18,0.002380215962829334,0.038017515382005526,0,741
19,0.0036403073960911006,0.03090043809306649,0,741
20,0.0022702519653672523,0.046007638186803416,0,741
21,0.002233699873132366,0.04423424148577904,0,741
22,0.0021843361068460813,0.021440178120078947,0,741
23,0.004668320190390114,0.05005985214883982,0,741
24,0.0023806109727593566,0.03054595921983862,0,741
25,0.002338492094516196,0.021401813156669017,0,741
26,0.002461634528818826,0.052734577573144176,0,741
27,0.0020079080839641348,0.043813835903828244,0,741
28,0.00192699551765866,0.04693318209367096,0,741
29,0.0019131671555595291,0.04326688051702338,0,741
30,0.001967196812973246,0.05245160614421634,0,741
31,0.0018169274842507186,0.05456094421349809,0,741
32,0.0017786795524198284,0.050557151609128735,0,741
33,0.0017452874903355268,0.05107357137142724,0,741
34,0.0017075601021833543,0.0502642458492854,0,741
35,0.0016768668380230433,0.048054881312460586,0,741
36,0.0016356459107016112,0.050744890846446455,0,741
37,0.0016140383442350907,0.05058359642706694,0,741
38,0.0015942430174464288,0.0503433173224708,0,741
39,0.0015763092929860821,0.051473952094452574,0,741
40,0.0015407054746786862,0.0518735193371416,0,741
41,0.0015223228768907423,0.05160531351003422,0,741
42,0.0015068181254195914,0.05061620760313433,0,741
43,0.0014865475878917673,0.0526803296298378,0,741
44,0.0014896029157403518,0.05365799489277574,0,741
45,0.001476116959418307,0.05365456574613788,0,741
46,0.001452668372680129,0.0521099108181282,0,741
47,0.0014404964827343194,0.05510580625322262,0,741
48,0.001429016435023928,0.05278103764334595,0,741
49,0.0014103149306130952,0.049574644612447004,0,741
50,0.0014032495542014541,0.05301928101764637,0,741
